,track_id,danceability,energy,tempo,loudness,valence,speechiness,liveness,acousticness
26,37R0bQOQj5a7DOqh1TGzvB,0.6642335766423357,0.6152758132956152,0.06056812905049369,0.8330823293172691,0.47396528704939916,0.022523613465730202,0.12428891570418894,0.4686540868191256
27,7BqBn9nzAq8spo5e7cZ0dJ,0.6094890510948905,0.9405940594059404,0.24215137994387348,0.8255522088353413,0.4259012016021361,0.04383627997093728,0.0770556800551629,0.016660490935658204
28,3rKYiySCDMUKTw5kGVVhaa,0.8978102189781021,0.6195190947666195,0.252276352183481,0.8421184738955824,0.9345794392523363,0.08452409784451441,0.5276676435097397,0.484967338539591
29,7soJgKhQTO8hLP2JPRkL5O,0.6642335766423357,0.6152758132956152,0.06056812905049369,0.8330823293172691,0.47396528704939916,0.022523613465730202,0.12428891570418894,0.4686540868191256
30,2YlZnw2ikdb837oKMKjBkW,0.5967153284671531,0.49787835926449786,0.23231915366134337,0.5938755020080321,0.4032042723631509,0.04432065875514653,0.23116704016548872,0.46515839002188303
31,4pu0nNIRkPytc15HpB3zXy,0.0,0.6152758132956152,0.7756758393733219,0.4905873493975903,0.0,0.024945507386776464,0.1139458714014825,0.015262212216761165
32,1XGmzt0PVuFgQYYnV2It7A,0.802919708029197,0.8118811881188118,0.252276352183481,0.9008534136546185,0.5740987983978638,0.039476870913054005,0.42078951904844,0.02097185031892407
33,2zXRAZvUb2B5PzJGwCtFe0,0.7408759124087589,0.5431400282885431,0.41328662857604326,0.8944528112449799,0.3618157543391189,0.11455558246548804,0.3001206688501983,0.05138441245493464
34,11bD1JtSjlIgKgZG2134DZ,0.4744525547445253,0.5855728429985855,0.19171831782116255,0.9312248995983936,0.028037383177570097,0.006054734802615647,0.15359420789519052,0.24259902726410454
35,0KpfYajJVVGgQ32Dby7e9i,0.6788321167883211,0.9999999999999999,0.1211968262300378,0.9486696787148594,0.8718291054739653,0.044805037539355774,0.0742975349077745,0.2519208853900848
36,7a86XRg84qjasly9f6bPSD,0.1368613138686131,0.6506364922206506,1.0,0.8050953815261044,0.8277703604806408,0.12085250666020829,0.07240131011894503,0.022370129037821106
